nfilter,t1,t2,t3,t4,t5
900,57.17,0,0,44.827,3.938
245,14.879,0,0,12.664,0.792
50,2.525,0,0,2.545,0.08
25,0.612,0,0,1.382,1.152
592,23.134,0,0,31.17,22.433
2706,132.385,0,0,135.331,24.107
1896,104.581,0,0,94.983,10.44
905,50.508,0,0,46.64,2.996
305,15.63,0,0,17.002,0.811
61,2.846,0,0,3.226,0.081
20,0.511,0,0,1.083,0.922
265,22.043,0,0,13.496,13.086
911,68.091,0,0,44.236,12.233
223,23.325,0,0,11.221,0.972
19,2.003,0,0,1.262,0.04
32,0.881,0,0,1.874,1.373
789,31.4,0,0,41.992,27.083
2795,134.148,0,0,141.443,22.513
1858,93.259,0,0,98.239,6.573
738,37.112,0,0,39.807,1.563
131,5.671,0,0,7.395,0.451
35,1.392,0,0,1.933,0.071
19,0.471,0,0,1.062,0.912
366,15.129,0,0,19.448,18.866
1952,105.945,0,0,96.526,19.929
1249,69.654,0,0,63.893,6.272
552,29.908,0,0,29.768,1.362
152,6.592,0,0,8.757,0.25
22,0.651,0,0,1.212,0.05
20,0.441,0,0,0.982,0.942
293,19.768,0,0,14.959,14.458
1144,71.969,0,0,55.367,14.839
280,27.704,0,0,14.097,1.283
25,2.915,0,0,1.322,0.05
31,0.721,0,0,1.703,1.283
630,26.831,0,0,32.392,23.615
2053,107.067,0,0,99.121,20.179
1576,84.694,0,0,78.171,8.616
908,48.243,0,0,46.009,2.274
184,8.897,0,0,10.27,0.19
17,0.451,0,0,1.383,0.751
405,15.22,0,0,21.1,19.628
2221,112.817,0,0,110.503,24.988
1194,70.236,0,0,60.327,6.111
463,27.272,0,0,25.459,1.453
107,5.641,0,0,6.001,0.26
6,0.491,0,0,0.391,0.03
23,0.571,0,0,1.282,0.992
492,19.298,0,0,26.05,19.858
2267,118.379,0,0,114.451,18.987
1354,76.267,0,0,71.137,5.831
576,30.97,0,0,30.83,1.412
104,5.099,0,0,5.66,0.12
17,0.471,0,0,1.202,0.822
265,10.48,0,0,14.519,12.624
1604,90.585,0,0,80.295,20.339
996,60.326,0,0,51.94,4.559
341,20.008,0,0,18.004,0.842
58,2.565,0,0,3.627,0.191
13,0.491,0,0,0.711,0.04
23,0.511,0,0,1.222,1.092
457,18.876,0,0,24.718,21.421
1761,97.999,0,0,88.46,13.677
895,52.842,0,0,46.5,2.896
211,11.111,0,0,11.632,0.32
2,0.31,0,0,0.161,0.03
14,0.331,0,0,0.772,0.641
339,12.233,0,0,17.784,16.552
2384,121.334,0,0,113.91,24.076
1382,81.687,0,0,66.558,6.412
531,29.838,0,0,28.135,1.002
75,3.597,0,0,3.978,0.101
32,0.882,0,0,1.874,1.313
732,29.737,0,0,38.123,18.887
2568,126.744,0,0,126.995,22.172
1816,100.002,0,0,90.975,6.673
771,39.817,0,0,46.851,1.733
159,7.204,0,0,8.656,0.552
62,2.334,0,0,3.126,0.15
24,0.711,0,0,1.293,0.15
18,0.622,0,0,1.042,0.06
21,0.501,0,0,1.312,1.072
418,16.282,0,0,21.992,19.749
2470,124.68,0,0,122.275,22.333
1342,75.736,0,0,68.282,4.118
319,16.823,0,0,16.873,0.601
23,1.042,0,0,1.223,0.05
24,0.611,0,0,1.243,1.102
506,20.079,0,0,25.339,29.567
2307,119.38,0,0,110.463,27.683
1513,84.333,0,0,73.742,9.238
812,46.019,0,0,41.811,2.484
171,8.846,0,0,9.388,0.18
18,0.451,0,0,1.002,0.902
305,12.184,0,0,15.209,16.693
1999,106.715,0,0,98.009,22.473
848,56.118,0,0,42.853,3.667
258,14.819,0,0,13.947,0.371
11,0.42,0,0,0.661,0.04
32,0.842,0,0,1.673,1.413
773,31.34,0,0,41.049,31.781
2866,137.335,0,0,143.126,40.468
2372,124.069,0,0,120.382,19.467
1662,91.196,0,0,85.004,9.168
971,50.567,0,0,51.7,3.146
337,16.782,0,0,18.645,0.681
53,1.984,0,0,3.277,0.081
30,0.552,0,0,1.633,1.443
568,23.134,0,0,30.158,20.399
2069,108.309,0,0,103.058,17.994
1193,67.76,0,0,60.767,4.979
379,21.581,0,0,19.758,0.701
44,2.154,0,0,2.375,0.08
29,0.612,0,0,1.594,1.372
643,26.592,0,0,34.557,25.078
2823,139.69,0,0,140.481,30.629
2036,106.625,0,0,103.409,11.462
1289,66.668,0,0,74.624,4.549
543,26.531,0,0,29.667,1.243
77,3.677,0,0,4.429,0.221
23,0.631,0,0,1.242,0.121
16,0.561,0,0,0.912,0.07
32,0.672,0,0,2.074,1.392
686,27.713,0,0,35.539,25.319
2506,123.999,0,0,124.871,21.402
2142,111.876,0,0,106.846,12.324
1487,78.171,0,0,75.676,5.671
608,29.747,0,0,32.132,1.303
140,5.711,0,0,7.836,0.561
66,2.565,0,0,3.998,0.29
28,0.912,0,0,1.543,0.361
30,1.072,0,0,1.583,0.081
21,0.491,0,0,1.122,0.972
257,10.771,0,0,13.977,12.033
1233,71.808,0,0,61.148,17.053
643,47.621,0,0,33.735,3.907
180,12.735,0,0,9.919,0.461
20,1.092,0,0,1.493,0.15
9,0.481,0,0,0.812,0.04
28,0.691,0,0,1.663,1.253
585,22.934,0,0,30.67,22.443
2467,124.48,0,0,122.276,23.234
1430,82.459,0,0,73.922,5.882
573,30.82,0,0,31.08,1.242
90,4.168,0,0,5.119,0.12
24,0.551,0,0,1.683,1.062
516,20.771,0,0,28.495,20.589
2697,132.415,0,0,134.539,25.67
1770,95.474,0,0,90.225,7.484
697,36.861,0,0,37.332,0.931
30,1.363,0,0,1.653,0.241
20,0.942,0,0,1.102,0.06
32,0.601,0,0,1.743,1.393
679,28.174,0,0,36.049,22.874
2499,121.615,0,0,126.414,20.59
1617,82.64,0,0,83.09,5.762
504,24.929,0,0,26.962,0.912
55,2.705,0,0,2.825,0.09
23,0.721,0,0,1.522,1.032
462,18.746,0,0,25.028,16.963
2342,119.14,0,0,118.518,22.384
1473,79.984,0,0,75.386,8.887
679,37.743,0,0,34.276,2.195
130,8.015,0,0,7.465,0.391
32,1.352,0,0,1.684,0.06
25,0.651,0,0,1.313,1.022
593,23.115,0,0,29.928,22.944
2477,128.989,0,0,119.831,21.902
1822,99.362,0,0,88.622,9.83
845,46.379,0,0,44.305,1.723
129,6.111,0,0,7.245,0.572
52,2.264,0,0,3.046,0.15
0,0.15,0,0,0.03,0.03
20,0.501,0,0,1.192,0.892
498,19.107,0,0,27.483,25.489
2624,129.991,0,0,135.141,24.247
1943,101.165,0,0,100.614,10.22
1051,54.515,0,0,56.328,2.796
271,12.945,0,0,14.819,0.671
36,1.493,0,0,1.904,0.06
18,0.441,0,0,0.982,0.982
275,11.803,0,0,15.54,15.64
1433,86.958,0,0,74.895,16.933
486,35.338,0,0,26.402,1.273
27,1.934,0,0,1.503,0.06
24,0.601,0,0,1.363,1.112
521,20.69,0,0,27.473,20.42
2440,120.973,0,0,121.193,19.186
1743,92.248,0,0,91.677,6.432
723,36.12,0,0,39.547,1.703
196,8.266,0,0,11.663,0.311
14,0.541,0,0,0.801,0.04
17,0.47,0,0,0.932,0.742
297,11.943,0,0,16.031,15.971
1973,103.39,0,0,97.237,30.218
1361,84.703,0,0,66.578,14.468
679,45.969,0,0,32.703,2.675
170,10.69,0,0,8.326,0.341
14,0.722,0,0,0.811,0.05
16,0.411,0,0,0.881,0.732
330,12.504,0,0,17.554,16.572
2364,122.456,0,0,117.006,25.98
1249,76.227,0,0,64.093,7.404
551,33.675,0,0,29.757,1.753
167,8.046,0,0,9.438,0.18
24,0.511,0,0,1.263,1.072
496,20.299,0,0,25.319,22.093
1807,101.696,0,0,87.76,14.939
877,55.286,0,0,45.067,2.324
110,6.883,0,0,5.841,0.26
10,0.411,0,0,0.581,0.03
17,0.441,0,0,0.912,0.781
359,13.757,0,0,19.758,15.791
2798,133.638,0,0,147.405,30.378
2175,114.782,0,0,111.114,12.985
1182,65.145,0,0,62.08,2.024
141,6.793,0,0,7.985,0.27
11,0.792,0,0,0.661,0.05
27,0.572,0,0,1.482,1.162
517,20.239,0,0,26.441,18.045
1888,99.753,0,0,92.589,13.566
1123,60.947,0,0,56.529,3.968
374,17.984,0,0,20.339,0.681
55,2.124,0,0,3.246,0.201
14,0.471,0,0,0.751,0.061
25,0.511,0,0,1.664,1.132
506,20.63,0,0,27.733,23.695
2413,121.655,0,0,120.924,27.934
1534,87.007,0,0,78.241,9.168
744,43.273,0,0,38.765,1.843
154,8.166,0,0,8.537,0.361
25,0.993,0,0,1.313,0.05
14,0.551,0,0,0.711,0.642
258,9.669,0,0,14.427,12.124
1932,104.421,0,0,99.191,21.572
1099,65.406,0,0,58.062,5.962
498,27.863,0,0,27.723,1.664
178,8.125,0,0,10.119,0.191
27,0.521,0,0,1.373,1.122
615,24.287,0,0,32.493,22.483
2737,133.388,0,0,135,25.089
1891,99.963,0,0,93.801,10.521
1018,52.833,0,0,52.501,3.066
267,13.316,0,0,14.749,0.811
97,3.868,0,0,5.601,0.2
26,0.811,0,0,1.403,0.07
24,0.492,0,0,1.402,1.042
272,12.214,0,0,13.697,14.377
826,57.281,0,0,39.316,12.404
274,24.999,0,0,13.796,1.122
31,2.565,0,0,1.763,0.06
21,0.611,0,0,1.153,1.022
436,16.953,0,0,23.946,19.097
2389,119.39,0,0,119.51,19.217
1221,70.656,0,0,62.971,5.791
302,20.94,0,0,16.561,0.891
17,1.864,0,0,1.243,0.05
21,0.591,0,0,1.173,0.922
437,20.881,0,0,23.125,18.846
2465,122.967,0,0,121.214,25.88
1636,98.59,0,0,80.596,7.464
523,31.08,0,0,27.994,1.042
90,3.827,0,0,4.99,0.11
26,0.682,0,0,1.412,1.203
598,23.826,0,0,32.302,20.069
2542,128.527,0,0,129.821,26.06
1730,92.558,0,0,91.927,12.454
1090,60.316,0,0,58.764,3.697
388,20.189,0,0,21.521,0.972
79,3.517,0,0,4.499,0.27
19,0.762,0,0,1.052,0.05
22,0.531,0,0,1.142,1.011
467,18.246,0,0,23.826,15.34
2457,120.392,0,0,117.357,19.548
1784,92.098,0,0,84.713,8.767
1016,50.658,0,0,49.466,2.365
244,10.38,0,0,13.226,0.411
37,1.443,0,0,1.873,0.06
32,0.842,0,0,1.743,1.462
713,29.045,0,0,39.175,28.284
2574,127.396,0,0,130.411,22.303
1683,90.645,0,0,86.617,6.924
628,33.043,0,0,34.396,1.443
124,6.132,0,0,6.823,0.151
30,0.701,0,0,1.803,1.372
701,27.614,0,0,36.941,22.343
2847,136.323,0,0,140.431,28.334
2097,109.562,0,0,104.001,10.691
1005,51.389,0,0,52.632,2.785
298,13.497,0,0,16.231,0.361
15,0.491,0,0,1.182,0.051
30,0.781,0,0,1.533,1.342
624,26.03,0,0,30.949,30.238
2274,114.812,0,0,113.068,27.914
1729,91.737,0,0,86.357,8.657
849,42.912,0,0,43.454,2.204
255,10.761,0,0,14.338,0.691
87,3.516,0,0,4.739,0.22
18,0.631,0,0,0.982,0.061
32,0.701,0,0,2.095,1.403
690,28.836,0,0,35.659,22.764
2354,124.6,0,0,113.529,23.295
1778,95.995,0,0,89.432,8.987
945,50.307,0,0,49.215,3.156
401,19.117,0,0,22.132,0.772
44,1.653,0,0,2.615,0.071
31,0.741,0,0,1.723,1.392
647,25.78,0,0,34.086,17.945
2742,131.093,0,0,135.562,30.058
2163,111.395,0,0,107.217,15.109
1421,76.778,0,0,71.177,4.309
415,20.65,0,0,22.113,0.721
39,1.683,0,0,1.994,0.341
10,0.631,0,0,0.572,0.04
25,0.651,0,0,1.713,1.093
556,21.221,0,0,30.278,17.243
2700,129.028,0,0,137.014,25.73
2129,108.509,0,0,109.28,15.009
1436,80.465,0,0,75.105,5.3
486,26.741,0,0,26.4,0.921
41,2.135,0,0,2.144,0.07
22,0.49,0,0,1.442,1.042
508,19.709,0,0,26.862,22.503
2946,140.211,0,0,147.585,27.894
2483,125.332,0,0,126.073,15.691
1545,81.757,0,0,80.866,4.418
439,21.432,0,0,23.455,0.842
52,2.836,0,0,2.886,0.081
27,0.661,0,0,1.362,1.182
514,20.449,0,0,26.972,20.33
2371,121.084,0,0,116.534,25.679
1918,104.001,0,0,95.054,9.087
915,48.283,0,0,47.672,1.583
85,3.988,0,0,4.539,0.21
14,0.451,0,0,1.032,0.04
31,0.681,0,0,1.684,1.382
610,24.437,0,0,30.919,23.566
2387,124.159,0,0,116.886,29.005
1829,100.523,0,0,89.312,13.166
910,54.014,0,0,47.06,3.758
168,8.336,0,0,9.699,0.341
17,0.732,0,0,0.912,0.05
23,0.491,0,0,1.122,1.182
457,18.215,0,0,22.804,17.614
1943,104.732,0,0,90.695,17.224
997,59.625,0,0,48.664,2.485
215,10.4,0,0,11.582,0.331
14,0.551,0,0,0.812,0.051
31,0.571,0,0,1.653,1.383
667,27.052,0,0,35.659,29.096
2332,114.551,0,0,117.878,22.684
1520,84.323,0,0,78.431,7.144
629,35.518,0,0,40.137,1.283
115,5.26,0,0,6.192,0.271
11,0.481,0,0,0.621,0.04
24,0.681,0,0,1.322,1.202
574,25.539,0,0,31.851,21.692
2447,138.657,0,0,127.826,27.603
1837,113.479,0,0,97.288,11.011
830,51.94,0,0,44.776,1.263
65,3.056,0,0,3.757,0.21
0,0.3,0,0,0.03,0.03
27,0.782,0,0,1.333,1.443
586,26.071,0,0,29.908,22.012
2149,123.238,0,0,103.78,22.012
1289,80.675,0,0,63.533,6.382
427,26.532,0,0,22.714,0.922
41,2.054,0,0,2.495,0.08
20,0.481,0,0,1.113,1.142
474,19.547,0,0,25.77,16.962
2609,132.816,0,0,126.744,27.023
1638,88.26,0,0,80.415,7.754
595,34.216,0,0,30.81,1.422
73,4.86,0,0,3.657,0.101
15,0.371,0,0,0.692,0.771
366,13.747,0,0,17.293,14.749
2520,129.109,0,0,118.498,21.492
1535,82.92,0,0,81.037,5.961
514,27.393,0,0,27.023,0.981
85,3.507,0,0,5.059,0.17
14,0.491,0,0,0.852,0.05
21,0.481,0,0,1.543,1.062
439,16.742,0,0,23.565,16.843
2696,128.277,0,0,134.399,27.653
1707,94.232,0,0,87.86,9.98
809,44.877,0,0,43.093,1.653
107,5.591,0,0,6.202,0.2
10,0.491,0,0,0.641,0.04
23,0.581,0,0,1.263,1.162
500,19.207,0,0,27.093,15.95
2748,132.004,0,0,135.872,26.721
2120,112.147,0,0,105.213,11.763
1185,62.04,0,0,61.629,3.887
384,19.768,0,0,20.329,0.481
19,0.682,0,0,1.012,0.05
30,0.742,0,0,1.673,1.323
593,24.748,0,0,31.421,20.199
2337,119.19,0,0,123.739,21.612
1694,92.568,0,0,88.731,9.258
922,52.492,0,0,48.935,2.805
254,12.905,0,0,14.078,0.501
39,1.703,0,0,2.395,0.13
17,0.551,0,0,0.962,0.05
22,0.621,0,0,1.162,0.941
489,19.197,0,0,25.87,25.409
2478,124.58,0,0,122.546,25.088
1396,80.576,0,0,69.955,7.986
474,30.278,0,0,25.008,1.423
112,5.651,0,0,6.302,0.221
12,0.471,0,0,0.992,0.04
27,0.621,0,0,1.382,1.102
613,24.257,0,0,31.089,24.076
2425,122.967,0,0,119.14,20.74
1363,77.259,0,0,69.094,4.097
312,17.273,0,0,16.843,0.431
3,0.32,0,0,0.26,0.03
27,0.511,0,0,1.623,1.122
613,23.576,0,0,30.389,25.379
2676,132.977,0,0,130.582,27.012
1780,95.104,0,0,89.192,7.975
740,45.247,0,0,39.737,1.433
103,4.408,0,0,5.651,0.13
24,0.662,0,0,1.584,1.042
518,20.108,0,0,26.641,23.015
2290,116.444,0,0,111.565,21.281
1601,88.251,0,0,79.934,6.563
641,33.535,0,0,33.425,1.623
158,7.374,0,0,8.746,0.17
14,0.37,0,0,0.812,0.641
279,10.65,0,0,15.46,13.466
2737,130.312,0,0,138.708,38.745
2539,132.085,0,0,126.654,23.045
1681,95.284,0,0,85.014,6.613
662,35.619,0,0,34.908,1.093
83,3.467,0,0,4.568,0.22
16,0.501,0,0,0.902,0.04
30,0.692,0,0,1.573,1.352
600,24.948,0,0,31.04,23.476
2631,128.067,0,0,129.56,25.069
2044,104.581,0,0,102.036,11.542
1189,64.033,0,0,61.128,3.517
337,16.802,0,0,18.455,0.542
23,1.413,0,0,1.282,0.05
19,0.511,0,0,1.082,0.912
424,16.862,0,0,22.433,18.586
2441,125.302,0,0,120.132,26.531
1394,85.906,0,0,70.386,7.775
561,33.886,0,0,27.854,1.413
72,4.178,0,0,3.737,0.21
8,0.391,0,0,0.441,0.03
25,0.551,0,0,1.583,1.112
585,22.824,0,0,31.52,17.604
2874,136.955,0,0,142.565,29.858
2129,111.866,0,0,106.175,14.478
1355,72.8,0,0,68.853,4.348
441,21.492,0,0,23.205,0.922
100,4.338,0,0,5.341,0.12
22,0.632,0,0,1.302,1.032
454,18.526,0,0,24.277,17.174
2182,124.019,0,0,107.898,19.598
1363,77.981,0,0,69.204,4.188
402,20.71,0,0,22.113,0.972
75,3.547,0,0,4.198,0.1
20,0.541,0,0,1.273,0.952
400,15.079,0,0,21.021,20.359
2423,120.462,0,0,118.559,22.062
1369,74.715,0,0,69.124,6.203
705,34.987,0,0,36.8,1.824
129,6.723,0,0,7.495,0.27
22,1.033,0,0,1.273,0.05
30,0.732,0,0,1.563,1.222
643,26,0,0,34.586,21.382
2205,113.669,0,0,111.755,18.957
1261,77.5,0,0,66.508,5.05
472,28.194,0,0,25.108,0.762
43,1.944,0,0,2.334,0.06
25,0.562,0,0,1.322,1.133
364,15.741,0,0,19.207,19.758
1145,72.22,0,0,56.239,15.089
332,29.798,0,0,16.983,1.683
55,4.879,0,0,2.825,0.081
19,0.481,0,0,1.042,0.822
405,15.61,0,0,21.862,17.314
1848,101.245,0,0,92.9,20.048
900,57.971,0,0,47.211,4.529
201,12.905,0,0,11.352,0.431
16,0.932,0,0,1.012,0.04
19,0.46,0,0,1.022,0.852
387,15.841,0,0,20.73,16.792
2437,123.979,0,0,120.393,18.746
1541,81.817,0,0,79.263,7.314
757,39.296,0,0,39.516,2.234
260,11.593,0,0,14.067,0.862
88,3.717,0,0,4.529,0.11
31,0.802,0,0,1.563,1.433
662,27.342,0,0,33.134,20.72
2139,110.202,0,0,106.926,22.804
1470,87.189,0,0,76.067,8.115
659,39.507,0,0,35.439,1.803
94,5.33,0,0,5.631,0.13
14,0.341,0,0,0.782,0.691
282,10.46,0,0,15.801,14.879
2247,114.421,0,0,114.912,24.136
1160,69.955,0,0,61.869,5.18
306,18.676,0,0,30.879,0.531
20,1.091,0,0,1.322,0.051
25,0.721,0,0,1.623,1.132
423,17.323,0,0,23.445,18.155
1537,90.164,0,0,79.935,17.644
598,45.017,0,0,33.114,2.495
72,6.583,0,0,4.008,0.2
23,0.712,0,0,1.583,0.05
25,0.551,0,0,1.293,1.202
592,23.155,0,0,31.04,16.512
2585,128.808,0,0,128.808,19.498
1613,84.573,0,0,83,6.091
598,30.869,0,0,32.532,1.263
79,3.907,0,0,4.088,0.11
31,1.062,0,0,1.613,1.293
753,30.128,0,0,40.027,21.411
3025,141.833,0,0,151.252,31.11
2559,128.818,0,0,127.977,15.63
1577,82.419,0,0,81.578,4.669
527,25.95,0,0,28.765,1.674
180,7.744,0,0,10.069,0.501
36,1.664,0,0,1.944,0.06
26,0.561,0,0,1.362,1.162
520,21.481,0,0,26.491,19.077
2026,107.027,0,0,100.214,15.179
1028,59.024,0,0,50.738,3.818
316,16.902,0,0,17.273,0.611
36,1.993,0,0,2.225,0.21
17,0.862,0,0,0.962,0.06
23,0.671,0,0,1.463,1.102
546,21.562,0,0,28.976,20.479
2547,127.575,0,0,129.7,21.652
1749,93.811,0,0,89.773,6.623
653,35.789,0,0,34.988,1.663
146,7.044,0,0,8.236,0.231
14,0.512,0,0,0.821,0.04
31,0.771,0,0,1.714,1.482
632,25.639,0,0,33.774,19.788
2841,138.347,0,0,145.09,23.696
1852,99.923,0,0,95.274,7.024
739,38.865,0,0,39.747,1.934
171,8.566,0,0,9.799,0.18
16,0.371,0,0,0.831,0.712
396,14.979,0,0,21.922,18.566
2859,143.287,0,0,143.597,25.66
1980,103.469,0,0,101.025,9.478
960,50.688,0,0,50.858,2.044
214,9.989,0,0,12.424,0.431
35,1.113,0,0,1.863,0.061
13,0.3,0,0,0.731,0.651
331,12.164,0,0,17.865,16.021
3055,144.248,0,0,150.15,36.941
2138,111.987,0,0,107.998,17.324
1337,74.413,0,0,69.003,5.009
513,27.062,0,0,28.044,1.794
142,6.873,0,0,7.896,0.421
17,0.871,0,0,0.982,0.13
13,0.491,0,0,0.721,0.05
29,0.531,0,0,1.593,1.193
552,22.483,0,0,29.698,19.808
1319,75.375,0,0,67.229,17.354
384,35.649,0,0,20.169,1.713
74,4.609,0,0,4.669,0.1
23,0.631,0,0,1.222,0.982
545,21.742,0,0,27.744,23.285
2591,128.528,0,0,127.786,19.337
1894,96.677,0,0,95.475,6.532
783,40.057,0,0,41.671,1.533
153,6.412,0,0,9.047,0.18
28,0.561,0,0,1.463,1.233
582,22.644,0,0,28.936,23.545
2026,105.142,0,0,97.237,14.178
1126,63.051,0,0,56.649,2.746
209,10.009,0,0,11.742,0.411
10,0.581,0,0,0.832,0.03
15,0.281,0,0,0.841,0.632
280,10.57,0,0,14.969,13.186
2222,116.023,0,0,109.541,23.856
1557,95.104,0,0,77.249,12.013
792,50.617,0,0,40.398,1.803
130,7.113,0,0,7.164,0.141
29,0.671,0,0,1.563,1.243
649,26.461,0,0,33.956,21.321
2622,128.948,0,0,129.8,18.656
1650,96.286,0,0,118.148,5.26
446,21.472,0,0,24.307,1.052
92,3.788,0,0,5.43,0.12
31,0.801,0,0,2.044,1.433
588,23.586,0,0,30.048,23.335
1801,102.508,0,0,92.88,24.427
1293,87.198,0,0,69.825,10.17
676,45.909,0,0,36.27,2.114
87,5.862,0,0,7.755,0.13
31,0.801,0,0,2.044,1.443
735,32.463,0,0,40.438,28.004
2549,138.848,0,0,136.674,30.318
1673,104.241,0,0,90.885,12.304
740,48.964,0,0,45.799,1.873
104,6.462,0,0,6.082,0.251
12,0.511,0,0,0.711,0.05
17,0.481,0,0,1.071,0.921
357,14.497,0,0,20.429,20.73
2257,127.406,0,0,115.112,29.366
1580,101.285,0,0,80.355,10.601
742,46.77,0,0,38.875,1.723
101,5.511,0,0,5.931,0.22
1,0.21,0,0,0.14,0.03
28,0.581,0,0,1.864,1.402
570,24.508,0,0,30.058,22.844
1824,109.942,0,0,93.871,17.985
819,58.302,0,0,43.774,3.016
157,11.252,0,0,9.248,0.341
16,0.962,0,0,0.912,0.05
32,0.832,0,0,1.823,1.673
631,29.887,0,0,35.178,24.186
2204,125.372,0,0,116.064,21.361
1363,78.822,0,0,70.436,5.611
427,23.556,0,0,22.845,1.022
97,4.038,0,0,5.621,0.24
14,0.662,0,0,0.781,0.05
17,0.44,0,0,0.841,0.832
403,14.287,0,0,20.87,19.678
2269,116.385,0,0,108.82,23.345
1101,68.663,0,0,53.072,3.758
225,14.468,0,0,11.763,0.251
17,0.421,0,0,1.232,0.862
283,12.284,0,0,14.578,12.935
1415,83.862,0,0,68.883,17.113
794,56.468,0,0,39.786,4.518
300,18.155,0,0,16.031,0.952
63,3.347,0,0,3.327,0.171
1,0.281,0,0,0.13,0.1
7,0.311,0,0,0.421,0.2
13,0.471,0,0,0.762,0.05
28,0.651,0,0,1.393,1.232
645,26.481,0,0,35.077,24.277
2887,139.589,0,0,145.932,30.428
2495,129.129,0,0,125.953,16.121
1690,87.559,0,0,86.176,5.751
633,30.288,0,0,34.206,1.482
159,6.813,0,0,8.756,0.37
18,0.631,0,0,1.493,0.05
21,0.51,0,0,1.422,0.962
407,16.172,0,0,21.301,15.8
2176,114.57,0,0,106.275,28.425
1470,88.08,0,0,71.999,13.216
734,48.253,0,0,37.321,2.534
140,8.586,0,0,8.026,0.16
31,0.841,0,0,1.694,1.342
688,28.505,0,0,37.021,23.656
1886,102.227,0,0,94.612,13.236
702,44.746,0,0,37.332,1.724
58,3.837,0,0,3.196,0.16
4,0.311,0,0,0.301,0.031
18,0.471,0,0,1.012,0.952
393,15.189,0,0,21.091,15.63
2870,138.637,0,0,144.008,33.144
2266,119.771,0,0,113.408,16.021
1312,71.929,0,0,66.829,4.549
427,21.963,0,0,22.634,0.941
58,2.645,0,0,3.437,0.08
31,0.581,0,0,1.843,1.353
696,28.305,0,0,37.793,17.303
2549,130.922,0,0,126.544,21.822
1818,96.275,0,0,90.795,7.014
791,41.059,0,0,41.63,2.464
275,12.384,0,0,15.029,0.671
66,2.845,0,0,4.198,0.261
36,1.232,0,0,1.924,0.08
10,0.601,0,0,0.591,0.511
200,7.154,0,0,10.45,10.46
2150,112.036,0,0,103.94,28.796
1314,112.457,0,0,63.943,8.797
567,36.18,0,0,28.645,1.453
98,5.521,0,0,5.4,0.121
26,0.601,0,0,1.734,1.093
571,24.096,0,0,31.491,23.976
2551,125.732,0,0,130.852,21.692
1893,95.064,0,0,97.728,8.736
900,46.45,0,0,47.772,2.094
183,8.176,0,0,10.05,0.321
32,1.133,0,0,1.714,0.16
12,0.461,0,0,0.722,0.04
21,0.572,0,0,1.182,0.942
477,18.115,0,0,25.679,20.81
2662,128.007,0,0,130.331,23.365
1777,94.723,0,0,88.551,5.3
466,22.954,0,0,24.196,0.892
87,3.777,0,0,4.569,0.201
10,0.541,0,0,0.591,0.04
24,0.461,0,0,1.162,1.162
453,17.574,0,0,24.948,17.294
2934,138.307,0,0,146.152,30.499
2455,125.783,0,0,124.5,14.088
1337,71.658,0,0,69.675,2.945
266,13.065,0,0,14.689,0.581
48,1.884,0,0,2.955,0.081
22,0.501,0,0,1.483,0.982
524,20.149,0,0,26.231,19.708
2387,121.384,0,0,114.211,18.926
1337,73.913,0,0,65.496,2.965
230,10.71,0,0,11.943,0.33
8,0.48,0,0,0.501,0.041
23,0.702,0,0,1.323,1.103
423,16.872,0,0,22.935,16.151
2147,112.537,0,0,106.615,21.612
1578,85.776,0,0,80.275,5.711
539,26.141,0,0,29.026,1.373
136,6.052,0,0,7.575,0.271
24,0.661,0,0,1.273,0.281
33,1.072,0,0,1.773,0.161
24,0.511,0,0,1.312,0.06
30,0.801,0,0,1.523,1.292
696,27.894,0,0,38.114,25.629
2722,129.37,0,0,136.955,24.056
1858,105.764,0,0,94.231,8.617
755,40.609,0,0,39.486,1.403
122,4.99,0,0,6.633,0.15
32,0.872,0,0,1.884,1.433
752,29.657,0,0,38.945,25.319
2743,135.291,0,0,137.996,25.85
2115,110.984,0,0,107.817,10.711
1125,60.186,0,0,59.765,3.286
304,15.37,0,0,17.012,0.3
23,0.681,0,0,1.383,1.063
487,19.016,0,0,26.501,20.369
2748,136.704,0,0,138.667,29.116
2297,116.484,0,0,117.566,13.826
1443,74.444,0,0,73.853,4.458
518,24.848,0,0,27.232,1.293
143,6.292,0,0,7.675,0.411
37,1.122,0,0,1.994,0.06
32,0.792,0,0,1.643,1.373
699,28.695,0,0,35.709,25.85
2018,105.313,0,0,99.422,14.818
1167,65.907,0,0,59.334,4.077
316,17.553,0,0,17.193,0.832
104,5.17,0,0,5.911,0.131
22,0.561,0,0,1.442,1.022
530,20.29,0,0,28.565,19.618
2667,131.073,0,0,134.299,24.216
2141,106.044,0,0,107.819,12.644
1508,76.237,0,0,77.48,5.721
706,33.665,0,0,38.243,1.554
148,6.482,0,0,8.195,0.27
9,0.731,0,0,0.531,0.03
28,0.681,0,0,1.633,1.183
658,25.559,0,0,36.04,26.25
2866,137.376,0,0,147.004,25.9
2197,113.789,0,0,113.298,11.262
1160,67.6,0,0,62.45,2.484
187,8.967,0,0,10.199,0.201
18,0.421,0,0,0.941,0.822
385,14.158,0,0,20.64,17.223
2814,134.72,0,0,137.886,27.524
2136,107.848,0,0,105.984,12.344
1382,70.906,0,0,70.776,4.88
538,26.471,0,0,29.147,1.082
83,3.476,0,0,4.819,0.11
30,0.851,0,0,1.603,1.332
