nfilter,t1,t2,t3,t4,t5,label_mad
563,21.722,26.13,4.609,1.784,26.611,25667
2283,118.69,96.136,21.13,5.371,22.573,32362
1430,80.826,61.178,13.607,3.757,6.232,32149
433,25.66,19.438,3.466,1.353,1.463,34399
114,5.591,5.29,1.002,0.431,0.28,39325.5
33,1.272,1.412,0.34,0.12,0.05,1042
22,0.491,1.213,0.28,0.141,1.112,10788
467,18.225,21.532,3.737,1.733,17.534,41182
2380,118.68,99.873,22.013,6.322,26.18,34528.5
1731,96.527,73.412,16.301,4.299,10.009,12399
813,46.33,34.627,7.154,1.914,1.744,9457
126,6.302,5.931,1.142,0.35,0.331,16075
17,0.852,0.772,0.25,0.051,0.041,9269
31,0.741,1.713,0.35,0.21,1.443,39009
635,25.65,30.218,5.351,2.384,22.504,38659
2734,133.368,115.694,25.179,8.206,26.351,50179.5
2201,114.03,92.95,20.329,6.463,11.452,60837
1077,60.467,48.163,9.99,3.346,2.535,45383
171,8.717,8.056,1.474,0.811,0.18,27461
25,0.591,1.103,0.341,0.121,1.143,14941
485,20.109,22.394,3.917,1.323,18.636,27499
2048,105.885,85.375,19.107,5.731,19.608,23470
1529,81.598,63.964,14.338,3.426,7.424,20825
724,36.901,31.531,6.092,1.703,2.214,10443
224,10.922,10.14,1.813,0.421,0.812,55321
129,5.24,6.081,1.142,0.24,0.241,32924
11,0.471,0.641,0.23,0.05,0.03,4141
22,0.461,1.062,0.31,0.13,1.122,6453
369,14.919,16.582,2.895,1.433,15.5,10822
1993,103.871,83.071,18.486,5.19,19.317,17202
1097,67.401,47.732,10.25,2.976,3.537,24608
268,14.608,11.993,2.125,0.621,0.26,25798.5
23,0.651,1.132,0.281,0.12,1.192,37552
524,21.311,23.937,4.128,1.303,16.682,44943
2252,117.908,93.391,20.78,4.669,21.121,27482
1312,75.166,55.477,12.294,3.317,7.335,25441
526,31.812,22.413,4.168,1.683,1.022,26355.5
58,2.795,3.036,0.561,0.151,0.07,11255.5
28,0.611,1.283,0.29,0.451,1.153,20379
543,22.263,24.948,4.298,1.974,24.558,63148
2050,108.62,87.67,19.067,5.872,21.441,63038.5
1271,76.928,55.918,11.853,3.356,5.861,39818
444,26.611,19.277,3.496,1.092,0.611,40060
9,0.791,0.501,0.22,0.12,0.03,33186
20,0.661,0.982,0.24,0.13,0.952,17361.5
433,17.294,18.857,3.456,1.383,16.312,14224
2187,111.766,90.906,20.208,4.789,24.437,22248
1274,76.939,53.604,12.003,3.046,7.425,15915
567,31.701,24.968,4.579,1.122,1.443,17214
97,5.17,4.799,0.892,0.331,0.19,16318
15,0.592,0.731,0.221,0.421,0.04,17276
24,0.611,1.112,0.26,0.151,1.042,21677
516,20.841,24.988,4.148,1.664,18.596,32550
2754,136.053,125.643,25.079,8.136,24.828,37608.5
1793,96.577,83.882,16.783,4.468,7.394,55162
743,39.066,35.629,6.382,2.355,2.024,66993
197,8.977,9.518,1.653,0.611,0.2,60056
29,0.631,1.373,0.29,0.121,1.273,2680
597,25.219,25.6,4.789,1.022,22.424,4002
2152,110.854,91.748,19.918,3.176,19.598,11337
1374,76.258,56.028,13.256,2.635,6.753,16096.5
560,29.627,24.547,4.598,1.042,1.784,18452
113,5.832,4.82,0.973,0.28,0.21,20132
4,0.32,0.24,0.13,0.029,0.03,1512.5
26,0.591,1.202,0.29,0.131,1.192,7524
568,22.604,24.537,4.599,2.014,21.502,11248.5
2189,113.069,95.404,20.39,4.979,23.746,9920
1228,77.931,51.56,11.692,2.786,4.779,13133
325,20.61,14.358,2.585,0.831,0.59,20681
18,1.112,0.811,0.281,0.05,0.04,8779.5
29,0.691,1.222,0.3,0.131,1.363,12616
563,23.536,25.259,4.639,1.953,23.425,15627
2405,122.918,97.349,22.233,5.841,33.495,14742
1647,97.148,68.673,15.541,3.578,13.566,8338
717,48.303,30.609,6.142,1.473,1.814,7862
87,5.32,3.798,0.891,0.271,0.1,8793
31,0.812,1.402,0.341,0.13,1.453,16352
708,28.776,35.348,6.022,1.973,22.984,37862
2649,129.33,110.694,24.258,6.543,22.944,42392
2050,105.464,87.118,19.097,5.351,8.897,45093
1053,55.127,46.44,9.839,2.525,2.725,44357
289,12.965,13.305,2.324,0.802,0.4,36516
21,0.741,0.962,0.26,0.051,0.051,5571
30,0.661,1.303,0.391,0.14,1.323,8352.5
701,28.004,31.781,5.892,1.733,28.084,36089
2390,121.995,101.406,22.062,6.222,24.598,39644
1581,87.549,70.106,14.929,3.567,6.773,27947
475,27.724,22.012,4.559,1.012,0.852,24543
40,2.385,1.954,0.381,0.15,0.06,17881.5
26,0.721,1.143,0.4,0.131,1.613,61716
566,22.924,28.745,4.639,1.974,33.094,71968.5
2483,125.673,110.684,23.145,7.344,29.998,64977
1806,100.645,83.612,17.153,4.599,9.699,50261.5
942,51.279,45.608,8.667,2.465,3.336,38844.5
316,15.911,15.69,2.525,0.962,0.781,71038.5
64,2.765,3.546,0.602,0.09,0.331,19271.5
49,2.064,2.756,0.521,0.15,0.07,25425
16,0.321,0.811,0.201,0.12,0.902,39980.5
346,13.135,15.33,2.755,0.722,17.514,52269
2833,137.085,119.28,26,6.051,29.237,44082
2051,105.825,86.256,19.146,4.76,13.065,34375
1340,69.745,58.242,12.795,2.885,4.638,39585
550,26.671,24.958,4.499,1.442,1.273,47607
134,5.811,6.532,1.183,0.761,0.15,79800.5
29,0.691,1.283,0.32,0.23,1.383,1059
508,21.231,21.231,4.068,1.022,20.58,2531
1771,101.426,72.17,16.742,2.716,20.419,6160
1123,68.172,47.271,10.581,2.345,6.373,14381
509,28.886,21.922,4.098,1.684,0.861,21375
60,2.756,3.096,0.591,0.241,0.08,9291.5
26,0.621,1.353,0.301,0.13,1.252,14642.5
537,22.534,27.473,4.328,1.854,21.141,21518
2175,115.774,103.741,20.179,5.401,19.738,42481
1380,77.921,66.358,13.125,3.677,4.498,58255
440,22.924,21.641,3.507,1.112,0.872,37121
56,2.686,2.726,0.531,0.471,0.08,17515.5
25,0.692,1.092,0.301,0.13,1.163,44834
527,20.94,23.525,4.269,1.183,23.826,40093
2218,112.117,95.485,20.6,5.361,17.073,38844.5
1585,83.762,69.774,15.941,3.747,6.653,43103
656,33.305,29.347,5.541,1.473,2.004,37523
265,12.153,12.154,2.164,0.561,0.451,28345
16,0.721,0.761,0.22,0.05,0.04,54406
11,0.28,0.561,0.17,0.12,0.571,29666
207,7.715,9.248,1.733,0.592,10.36,35569
2409,119.872,106.916,22.103,5.972,27.282,38098
1794,95.074,75.687,16.922,4.62,9.599,37389
822,44.957,35.87,7.154,2.033,2.745,34433.5
339,15.62,15.009,2.715,1.082,0.691,36552
51,2.094,2.354,0.531,0.161,0.18,20740
11,0.451,0.541,0.171,0.04,0.04,45112
19,0.521,1.042,0.271,0.13,0.982,5731
387,14.729,17.484,3.096,1.443,18.816,21012
1269,78.111,52.873,11.993,3.717,10.661,15520
456,30.098,19.157,3.587,1.563,0.872,9277
18,1.172,1.182,0.271,0.12,0.04,9790.5
31,0.682,1.463,0.361,0.071,1.663,7146
646,27.543,28.144,5.461,1.202,26.842,12644
2276,116.796,93.5,21,5.19,24.217,40940.5
1685,93.441,70.967,16.001,4.068,6.853,42500
554,29.938,24.226,4.469,1.312,1.382,35307
112,5.511,5.3,0.952,0.361,0.13,46511
31,0.661,1.363,0.33,0.161,1.443,16069
633,25.599,29.076,5.25,2.325,20.429,55554
2298,116.255,97.528,21.803,7.485,20.82,49378
1531,83.11,66.91,14.488,4.308,7.394,45603
698,37.682,30.81,5.881,1.874,1.373,63571
105,4.589,4.799,0.972,0.351,0.13,75624
23,0.541,1.002,0.301,0.17,1.072,4588
431,17.023,19.268,3.396,1.383,16.723,10498
2331,117.427,97.027,21.462,6.743,24.708,18273
1541,84.563,65.026,14.638,4.549,9.298,22512
738,43.494,32.743,6.262,2.104,1.303,29238.5
52,2.464,2.565,0.521,0.421,0.07,22581
25,0.631,1.093,0.281,0.12,1.283,22253
560,22.203,25.921,4.478,2.265,22.543,35925
2927,142.025,124.23,26.952,8.256,28.135,41547
2289,116.796,98.821,27.172,6.201,11.131,47293
1326,65.737,59.766,12.614,4.118,3.347,44041
354,16.141,15.851,2.796,1.253,1.222,50880
179,7.435,8.286,1.553,0.571,0.491,80487
42,1.483,1.844,0.461,0.23,0.06,69126
26,0.641,1.393,0.281,0.15,1.273,9853
425,18.396,20.55,3.366,1.874,19.738,11036
1789,95.435,83.231,16.822,4.959,16.613,15782
1402,75.446,63.843,13.166,4.118,8.085,19420.5
951,49.326,43.865,8.416,3.256,3.256,32017
412,19.397,18.877,3.246,1.744,1.042,60399.5
123,5.33,5.992,1.122,0.421,0.802,22981
115,4.508,5.24,1.022,0.461,0.421,12562
43,1.563,1.823,0.461,0.181,0.13,9292
10,0.371,0.751,0.19,0.12,0.03,12548.5
29,0.992,1.303,0.33,0.131,1.443,10413
631,26.12,28.145,5.27,2.044,25.7,21567
2440,123.338,103.189,22.434,6.863,23.465,29692.5
1902,100.254,81.608,17.765,5.501,9.879,39213
1191,61.49,52.882,11.422,3.998,3.497,47405
446,21.301,20.751,3.558,1.753,0.832,40930.5
59,2.464,2.916,0.571,0.251,0.081,40534
29,0.651,1.433,0.31,0.13,1.423,58250
598,23.826,27.073,4.879,1.593,27.634,55262
2644,129.139,114.822,24.137,7.154,28.254,63642.5
2389,120.283,105.484,22.032,6.824,20.86,79483
2000,106.837,88.582,18.555,6.112,8.065,59871
823,43.334,38.083,7.254,3.126,2.565,53920
259,12.534,12.475,2.125,1.122,0.391,53664
10,0.501,0.702,0.17,0.05,0.04,85324
22,0.561,1.022,0.26,0.131,0.962,9261
486,18.676,21.872,3.868,1.112,23.656,31845
2885,137.596,119.641,26.572,6.773,30.028,40693
2176,115.633,98.651,20.049,5.29,14.999,40761.5
1245,69.405,55.417,11.492,2.676,3.516,38804
299,15.65,13.727,2.405,0.811,0.49,39200
52,1.974,2.485,0.491,0.16,0.181,28872.5
14,0.481,0.631,0.19,0.04,0.04,5479
32,0.691,1.443,0.341,0.13,1.613,16684
739,29.648,32.834,6.272,2.295,24.627,27718
2920,138.238,121.595,26.742,7.414,24.277,30263
2301,115.714,97.469,21.231,6.272,13.376,35969
1387,70.527,61.038,13.316,4.188,5.15,59155
564,29.277,26.04,4.509,1.823,1.123,63767.5
82,3.827,3.987,0.792,0.36,0.24,51757.5
16,0.772,0.712,0.191,0.28,0.04,40880.5
26,0.501,1.102,0.301,0.05,1.292,13867.5
561,21.241,25.048,4.599,1.272,22.924,28929
2668,128.368,111.215,24.457,5.671,28.325,36522.5
2118,110.855,90.245,19.578,5.08,12.484,41060
1077,61.96,47.632,9.849,2.565,3.767,40020
268,14.869,12.755,2.154,1.132,0.41,40491
14,0.561,0.691,0.22,0.14,0.04,94724.5
19,0.531,0.842,0.31,0.12,1.012,749
394,15.58,17.103,3.156,0.782,18.987,3590
1857,102.889,77.119,17.664,3.917,18.526,11061
899,58.543,37.673,8.046,2.004,2.845,19497
204,12.094,9.247,1.653,0.411,0.2,19670.5
27,0.641,1.132,0.331,0.12,1.283,16064
485,20.509,21.752,3.887,1.072,23.726,18210
2220,114.592,91.878,20.43,5.371,22.744,16699.5
1678,90.515,72.149,15.851,4.198,10.009,20138.5
932,51.96,40.178,8.426,2.926,2.916,31739
288,14.889,13.216,2.295,1.142,0.761,82168
110,4.568,5.09,0.981,0.361,0.231,21461.5
15,0.601,0.761,0.22,0.12,0.05,23793
19,0.471,0.901,0.28,0.07,1.022,3468
422,16.733,18.526,3.347,0.831,25.228,6622.5
2556,124.22,105.284,23.495,5.291,24.327,17096
2043,103.971,87.97,18.856,5.59,15.65,38114
1453,77.219,64.745,13.807,4.148,6.563,37792
560,29.928,25.609,4.519,1.844,1.453,44526
153,7.484,7.615,1.302,0.552,0.161,32066
26,0.621,1.242,0.3,0.13,1.283,7608.5
459,18.525,20.76,3.667,1.253,14.858,11232
1579,88.912,65.166,14.979,3.507,18.907,11278
781,50.016,32.623,6.683,2.204,4.339,7063
237,15.62,10.17,1.964,0.501,0.531,5243
24,1.212,1.042,0.281,0.13,0.05,4361.5
23,0.501,0.982,0.3,0.131,1.122,3694
312,13.656,13.316,2.465,0.831,13.827,5668.5
1455,81.408,58.804,13.757,3.507,16.522,9199
969,58.112,39.807,8.647,2.655,4.719,11863
454,24.147,19.377,3.607,1.133,1.372,20586
110,5.471,4.64,0.951,0.351,0.281,20233
8,0.431,0.752,0.15,0.04,0.03,2797.5
31,0.821,1.322,0.341,0.07,1.383,7663
767,30.239,32.473,6.723,1.383,19.518,42755
2577,127.427,106.045,23.746,4.388,19.909,26009
1634,89.173,67.039,15.601,3.216,7.063,17166
680,35.077,29.016,5.681,1.192,1.022,17150
43,2.095,2.174,0.461,0.16,0.071,50832
25,0.571,1.062,0.281,0.06,1.152,12585
571,21.762,25.46,4.639,1.252,22.424,23653
2789,134.51,114.02,25.559,5.971,27.734,27472
2167,111.876,90.005,20.159,5.109,11.402,31879
1086,59.405,47.692,10.039,2.635,2.244,44934.5
236,10.85,10.872,1.923,0.701,0.331,72281.5
14,0.511,0.802,0.21,0.121,0.04,24825
14,0.301,0.711,0.191,0.05,0.671,13885
309,11.352,15.329,2.515,0.681,15.11,16776
2500,133.328,116.535,23.135,5.931,18.787,19370.5
1175,65.717,54.996,11.202,2.495,2.896,21691
157,8.095,7.965,1.373,0.401,0.32,27690
19,0.942,1.092,0.27,0.05,0.051,2330
17,0.401,0.921,0.24,0.12,0.902,43276
325,12.414,14.96,2.524,1.153,16.382,32280
2641,130.722,110.764,24.147,7.755,35.439,35198
2323,119.871,98.651,21.502,6.282,15.76,38981
1300,67.901,56.198,12.485,3.157,4.158,38253.5
383,19.447,17.334,3.036,1.012,1.032,32507
67,3.066,2.976,0.701,0.251,0.08,37161
23,0.572,1.062,0.291,0.12,1.091,3911
427,16.972,18.285,3.406,0.841,19.668,12749
2356,117.668,95.154,21.872,5.06,25.028,20125.5
2226,110.824,91.546,20.379,4.91,17.393,30412.5
1850,92.909,76.699,17.433,3.356,8.576,24767
904,46.479,37.382,7.905,1.613,1.974,24180.5
230,9.799,10.14,1.874,0.35,0.36,53840
10,0.491,0.681,0.181,0.041,0.03,3138
32,0.781,1.583,0.311,0.06,1.393,2639.5
627,26.09,25.539,5.26,1.452,25.42,17363
2089,106.656,82.379,19.317,3.287,16.121,15105
1406,76.568,56.59,13.145,2.514,7.755,16545
715,38.375,29.497,6.192,1.222,1.733,17534
172,7.975,7.895,1.443,0.33,0.261,20974
13,0.541,0.842,0.231,0.05,0.15,36132
8,0.341,0.391,0.13,0.04,0.029,46076.5
30,0.721,1.303,0.331,0.131,1.263,11835.5
627,25.179,27.754,5.17,1.703,25.249,13785
2163,110.994,94.462,19.898,4.359,19.838,18587
941,61.159,40.939,8.436,1.904,3.837,24013
218,13.306,9.819,1.784,0.371,0.22,20488.5
17,0.451,0.781,0.24,0.15,0.861,16713
387,14.908,17.954,3.056,1.213,18.185,36879
2786,134.48,120.904,25.539,8.357,28.896,46410
1828,100.985,79.203,17.373,5.381,9.157,50376
695,41.661,31.18,5.821,2.033,1.042,43703
29,1.793,1.352,0.321,0.16,0.051,27992
18,0.471,0.812,0.24,0.06,0.922,43073
412,15.851,18.345,3.286,0.942,18.075,45387.5
2853,137.777,120.112,26.241,6.482,28.776,48904
2298,115.323,97.448,21.321,6.162,15.63,52483
1414,76.528,62.862,13.306,4.047,4.028,55767.5
366,18.496,17.063,2.946,1.272,0.671,62012.5
57,2.675,2.915,0.581,0.25,0.241,24459
29,1.242,1.363,0.311,0.14,0.05,50757
25,0.641,1.122,0.271,0.06,1.142,14135
597,22.734,26.25,4.93,1.162,22.173,23819
2839,134.821,116.526,26.18,6.052,27.253,25644
2208,114.712,91.618,20.469,4.539,14.738,30620.5
1342,75.536,57.441,12.855,2.565,4.339,41669
355,18.826,16.071,2.916,0.912,0.351,57065
32,0.822,1.493,0.35,0.13,1.543,6560.5
665,28.465,32.442,5.662,1.724,26.852,16318
1963,107.097,94.964,18.466,4.889,16.963,25601
1083,66.479,56.759,10.15,2.806,3.507,36099
259,14.188,12.976,2.104,0.701,0.621,30214
37,1.603,1.853,0.411,0.14,0.071,20879
29,0.651,1.333,0.31,0.131,1.342,2501
556,23.345,23.746,4.479,1.693,20.23,5521
2298,116.365,93.892,21.241,4.789,16.673,15459.5
1703,90.455,70.136,16.251,4.288,7.465,16476
934,46.68,40.859,8.396,2.415,2.155,19844
177,7.905,8.096,1.473,0.481,0.611,17156
92,3.397,4.578,0.822,0.25,0.11,15832
28,0.551,1.223,0.281,0.151,1.322,665
527,22.463,22.924,4.288,1.232,15.75,1188
1642,92.95,66.188,15.71,2.225,11.402,3337.5
615,38.264,24.949,5.17,1.112,1.222,4116
67,3.668,2.735,0.672,0.08,0.24,4064
8,0.38,0.361,0.14,0.04,0.05,357
21,0.541,0.922,0.26,0.06,1.062,10325
499,19.298,22.223,3.997,1.162,21.983,19752
2483,126.013,103.981,22.945,6.472,17.725,23331
1422,77.69,62.06,13.536,3.286,5.28,30199
462,24.457,20.88,3.717,1.252,1.072,31596.5
118,5.341,5.731,1.062,0.441,0.33,20331
22,0.852,1.413,0.27,0.121,0.05,56998
28,0.571,1.242,0.29,0.11,1.363,4187
494,20.89,21.651,3.877,0.892,21.983,10774.5
1370,81.718,56.94,13.025,3.276,11.542,16027.5
391,30.528,16.923,3.116,0.691,0.772,16028
19,1.523,0.851,0.281,0.05,0.171,19945
8,0.391,0.4,0.131,0.11,0.04,9980.5
28,0.602,1.202,0.28,0.13,1.352,11225
665,26.25,30.008,5.671,2.155,20.62,31508
2547,127.266,105.513,23.786,5.981,28.295,22565
1686,96.497,70.807,15.931,4.108,9.338,13653
565,36.631,24.467,4.779,1.303,1.423,9190
90,4.859,4.369,0.822,0.2,0.11,7251.5
18,0.742,0.991,0.24,0.15,0.872,32873.5
338,13.466,16.622,2.646,1.563,17.624,43556
2354,119.271,106.115,21.782,7.614,26.17,28741
1266,77.801,58.483,11.822,3.838,7.925,13821.5
441,28.986,32.363,3.587,1.312,0.892,12280
34,1.924,1.873,0.371,0.15,0.05,11082
22,0.581,0.992,0.26,0.411,1.102,5273.5
443,18.184,19.709,3.506,1.112,20.94,27243
2061,111.065,87.299,19.036,5.731,20.37,35204
1174,69.024,50.538,10.871,3.357,5.411,41426
414,23.516,18.436,3.256,1.483,0.612,40815.5
21,1.062,0.961,0.311,0.271,0.05,25332
27,0.581,1.422,0.331,0.13,1.223,3090
540,22.022,26.351,4.258,1.383,23.074,5928.5
2049,108.89,95.224,19.097,3.868,17.744,8931
1099,64.024,51.6,10.16,1.894,4.889,5065
275,16.011,13.065,2.214,0.531,0.551,6064
40,1.563,2.004,0.42,0.131,0.08,21073.5
30,0.641,1.613,0.331,0.061,1.372,2204.5
649,26.31,26.692,5.471,1.152,24.768,5043
2636,132.306,104.422,24.267,3.837,28.876,9507
2147,113.88,86.146,19.939,4.328,18.305,16796
1550,86.167,65.526,14.638,3.407,9.218,36479.5
719,40.628,31.481,6.232,1.734,1.252,53886
71,3.467,3.467,0.711,0.561,0.09,37265
18,0.501,0.792,0.26,0.051,0.891,31776.5
438,16.663,19.357,3.497,0.982,16.692,42017
2864,136.805,117.718,26.291,6.653,27.252,42712
2196,116.205,91.447,20.179,4.679,13.286,54888
1296,69.073,53.614,12.263,2.494,3.858,53595
398,20.54,16.352,3.166,0.842,0.552,58885
24,1.162,0.982,0.27,0.051,0.051,7245.5
25,0.591,1.033,0.291,0.06,1.263,12312
581,23.144,24.497,4.72,1.032,19.838,22685
2023,105.164,84.202,18.927,3.807,14.337,27201
948,63.583,40.368,8.567,1.623,2.755,24593.5
144,9.328,6.613,1.253,0.31,0.151,17781
19,0.461,0.832,0.25,0.11,0.962,1692
347,14.398,14.459,2.726,0.601,16.342,5756
1223,77.63,49.887,11.472,2.595,9.639,9760
411,28.626,16.522,3.256,0.652,1.082,11741
37,2.565,1.493,0.421,0.08,0.05,7647
32,0.832,1.643,0.311,0.16,1.453,30817
752,30.118,34.516,6.403,2.545,27.233,61155.5
2690,134.319,114.181,24.638,8.606,22.433,63374
1849,99.813,80.176,17.433,5.421,9.147,45171
848,45.337,37.864,7.494,2.385,1.503,36292.5
68,4.008,3.397,0.651,0.321,0.261,56415.5
25,1.002,1.122,0.311,0.111,0.05,11424
17,0.401,0.681,0.22,0.06,0.841,6980
351,13.125,14.778,2.765,0.581,16.101,16500
2125,108.34,84.423,19.819,3.336,24.117,16173
1116,67.881,46.109,10.34,2.315,6.893,15399.5
425,26.752,17.905,3.326,0.711,1.132,17687
62,3.106,3.046,0.601,0.161,0.24,4009.5
17,0.762,0.791,0.251,0.121,0.04,3188
16,0.391,0.921,0.191,0.14,0.751,17741
297,12.554,15.57,2.454,0.732,16.311,17149
2088,116.185,108.119,18.045,5.15,26.431,20814
1517,91.506,77.74,13.125,3.026,11.212,17631
688,42.492,35.338,5.411,1.292,1.844,18179
135,7.464,7.294,1.212,0.32,0.281,12720
13,0.751,0.691,0.201,0.04,0.03,2291
21,0.611,0.871,0.26,0.12,1.102,8942
397,15.63,17.283,3.117,0.641,17.514,18592
2420,121.795,98.321,22.925,4.448,24.817,14945.5
1410,83.341,57.942,13.336,2.935,7.505,16378
468,28.916,20.8,3.938,0.832,1.002,18703.5
55,3.077,2.445,0.621,0.11,0.16,53282
8,0.401,0.391,0.14,0.03,0.03,10925
23,0.581,1.162,0.291,0.131,1.152,604
460,19.448,22.884,3.637,0.962,24.377,4408
1914,108.62,94.543,17.945,3.828,23.124,19638.5
1678,102.859,80.736,15.76,3.506,14.557,10239
1448,76.598,67.641,13.827,3.056,5.661,10078.5
587,30.078,27.674,4.769,1.212,1.403,10346
172,7.203,8.988,1.422,0.391,0.381,15568.5
30,1.082,1.393,0.331,0.07,0.15,19146
13,0.461,0.662,0.2,0.051,0.04,3351
32,0.641,1.423,0.341,0.141,1.402,2462.5
655,27.313,28.054,5.561,2.124,20.58,11270
1893,102.408,78.542,17.764,4.248,14.067,12125
1071,61.639,45.308,9.919,2.615,3.046,12776
224,12.164,9.498,1.883,0.511,0.622,10628
52,2.244,2.615,0.541,0.531,0.14,9267
7,0.38,0.401,0.2,0.13,0.031,3067
24,0.591,1.102,0.25,0.14,1.202,13732
480,18.937,21.141,3.837,1.243,24.677,24246.5
1561,89.783,65.196,14.999,3.877,19.307,22542
680,47.612,29.127,5.701,1.653,4.739,17094.5
237,16.603,10.34,1.934,0.581,0.771,9742
26,1.994,1.473,0.351,0.12,0.05,2225
26,0.641,1.122,0.27,0.13,1.232,10802
555,21.872,24.497,4.529,1.262,24.578,35626
2635,129.2,112.898,28.085,6.041,25.79,37165
2250,116.946,95.595,20.781,5.721,13.506,43682.5
1345,71.068,63.212,12.795,3.737,4.779,64011
634,31.04,30.128,5.29,1.944,1.523,57508.5
125,5.741,6.373,1.082,0.451,0.22,69784
20,0.591,1.313,0.24,0.17,0.041,30204
22,0.471,1.022,0.25,0.05,1.052,3481.5
417,17.755,20.6,3.256,0.471,13.356,4594
1937,106.205,90.014,18.165,2.515,20.479,4851
1316,79.534,59.094,12.444,2.545,6.813,4282.5
489,29.057,21.491,3.898,0.882,1.052,6169
62,3.006,2.705,0.621,0.17,0.08,16581.5
32,0.681,1.493,0.311,0.12,1.563,40031.5
694,28.636,31.311,5.871,1.924,23.926,51490
2824,135.542,125.954,25.88,8.296,20.7,55472
2037,105.554,88.261,18.876,6.112,8.426,74508
860,44.786,38.394,7.635,2.685,1.743,77107
139,6.472,6.363,1.232,0.582,0.151,53108
18,0.541,0.822,0.251,0.06,0.962,11358.5
381,14.468,16.512,3.006,0.731,19.318,13630
2424,121.204,95.475,22.283,4.128,27.794,14308
1508,88.391,60.667,14.268,2.615,10.04,16651.5
677,41.079,28.245,5.661,1.132,1.423,12942
93,4.408,3.727,0.831,0.19,0.261,15834
6,0.371,0.501,0.361,0.12,0.04,2343
26,0.631,1.112,0.301,0.061,1.172,6112.5
590,23.986,25.209,4.769,1.002,20.349,12226.5
2744,135.542,111.937,25.258,4.749,27.303,16161
1977,111.365,80.205,20.349,5.501,14.358,18907
1290,73.372,53.464,12.344,2.885,4.71,47531
471,25.69,20.53,3.807,0.751,0.972,52393
79,3.346,3.638,0.771,0.171,0.26,54795
16,0.611,0.732,0.201,0.12,0.14,24980
16,0.401,0.831,0.171,0.05,0.05,33863.5
23,0.461,1.042,0.28,0.12,1.082,10037
420,16.783,19.257,3.346,0.732,24.457,15186.5
2112,111.225,91.838,19.568,3.967,27.954,18676.5
1601,88.812,73.853,15.099,3.336,12.033,8966
904,51.55,43.364,7.945,1.694,3.827,10976.5
379,19.749,18.677,3.006,0.661,0.701,23282
43,2.084,2.425,0.461,0.15,0.25,29965
18,0.852,0.892,0.231,0.11,0.04,17188.5
16,0.36,0.671,0.2,0.04,0.781,4165.5
399,15.07,16.943,3.126,0.631,20.76,38918
2653,129.641,110.794,24.437,4.869,25.189,22099
2084,112.838,87.179,19.538,4.208,11.632,31124
1220,65.708,52.251,11.432,2.726,4.298,31951
408,20.72,18.476,3.186,0.891,0.481,43382
2,0.411,0.191,0.19,0.04,0.031,9822.5
32,0.801,1.082,0.33,0.071,1.422,23268.5
716,28.666,31.131,6.072,1.433,20.159,30244.5
2658,127.526,108.109,24.487,6.302,24.548,46473
1764,94.473,75.345,16.643,3.877,7.835,46164
823,41.932,35.399,7.234,1.614,1.914,53681
148,6.883,6.724,1.292,0.451,0.591,50572.5
48,2.245,2.355,0.491,0.19,0.161,15010
15,0.491,0.672,0.23,0.11,0.04,11724
24,0.641,1.012,0.27,0.051,1.213,2713
560,21.331,24.156,4.499,1.463,20.029,9076
2685,129.941,109.101,24.858,5.932,27.313,10137
1721,96.997,71.909,16.231,3.888,8.887,11002
716,40.288,30.008,6.122,1.694,1.392,11803
80,3.818,3.496,0.741,0.271,0.12,23556
22,0.541,1.052,0.271,0.31,1.132,37178
489,19.879,22.273,3.918,1.643,24.698,149049
2757,134.521,116.605,25.439,9.348,35.008,78763
2235,118.299,95.415,20.65,7.434,14.638,34896
1197,68.913,52.491,11.121,4.138,2.916,24547
258,12.524,11.842,2.115,1.022,0.37,38384
15,0.45,1.102,0.271,0.13,0.04,12539
25,0.621,1.293,0.29,0.141,1.182,44834
527,21.221,23.556,4.238,1.202,20.68,40093
2184,111.525,92.639,23.335,5.08,17.855,36237.5
1528,84.614,64.325,14.668,3.206,5.231,37679
579,29.136,25.69,4.9,1.353,1.593,45031
164,7.444,7.304,1.383,0.381,0.37,47535
34,1.362,1.543,0.37,0.071,0.06,17968
19,0.441,0.822,0.301,0.13,1.062,1457
337,13.667,14.838,2.655,1.332,15.68,5593
1926,102.307,80.706,18.015,4.509,22.233,9737.5
1555,87.349,64.545,14.849,4.158,9.618,17347
835,49.405,35.318,7.474,2.514,2.736,19613
230,12.214,10.17,1.854,0.691,0.431,37631
13,0.922,0.601,0.2,0.12,0.031,21311
32,0.921,1.453,0.29,0.13,1.423,30945.5
781,32.583,34.617,6.763,1.703,27.453,37547
2879,142.856,125.402,26.572,7.145,22.274,47767
1965,105.774,87.76,18.446,5.371,9.388,62732
968,49.886,43.604,8.837,3.137,1.704,151564
105,5.701,4.559,0.942,0.41,0.13,158460
20,0.411,0.671,0.22,0.05,1.072,86843.5
466,17.494,20.67,3.757,1.633,22.053,83539.5
2767,138.578,119.591,25.5,8.025,28.746,75706
2387,122.086,103.009,22.203,7.925,12.214,74002
1507,76.027,67.521,14.388,4.56,4.449,66661
547,26.602,25.629,4.438,1.713,1.543,59892
237,9.699,11.222,1.974,1.082,0.481,48181
48,1.954,2.204,0.461,0.18,0.069,57311.5
21,0.491,0.962,0.271,0.06,1.022,13344
