nfilter,t1,t2,t3,t4,t5
25,0.581,1.062,0.271,0.06,1.243
476,19.197,19.468,3.787,0.932,21.291
1756,98.41,69.224,16.532,2.685,15.57
988,57.471,39.737,8.937,2.175,3.326
199,10.701,8.727,1.723,0.41,0.582
28,1.453,1.173,0.29,0.131,0.06
29,0.922,1.283,0.3,0.161,1.222
640,26.491,28.855,5.25,2.354,25.97
2705,132.556,113.909,24.888,8.527,21.882
1899,99.702,82.679,17.734,5.631,7.544
803,41.46,35.148,6.923,3.096,2.264
272,12.444,12.404,2.184,1.263,0.361
20,0.832,0.922,0.231,0.13,0.05
20,0.46,1.073,0.2,0.12,0.912
385,14.758,17.634,3.166,1.483,18.716
2310,116.966,92.167,21.281,5.531,29.237
1707,94.332,69.484,15.901,4.418,11.643
1070,58.242,44.936,9.749,2.725,2.745
264,12.504,11.692,2.124,0.662,0.36
21,0.561,0.942,0.281,0.13,0.049
25,0.511,1.143,0.291,0.171,1.093
409,17.273,18.115,3.277,1.343,19.839
1511,87.318,64.494,14.208,5.14,17.353
570,42.622,25.67,4.618,2.013,3.246
149,10.601,7.294,1.292,0.501,0.281
4,0.301,0.28,0.15,0.11,0.03
32,0.651,1.393,0.33,0.141,1.342
672,27.253,29.687,5.49,2.214,28.725
2071,111.826,85.024,19.257,5.752,18.886
1132,65.547,48.153,10.29,3.206,4.078
407,21.021,18.276,3.236,1.423,0.692
59,2.204,2.555,0.601,0.27,0.08
27,0.701,1.232,0.301,0.14,1.202
590,24.076,26.281,4.809,2.304,23.035
2471,122.035,104.482,22.674,6.813,24.307
1476,84.072,64.664,13.727,4.158,10.651
759,46.018,33.565,6.452,2.415,3.497
245,14.768,10.861,2.004,1.172,0.471
32,1.563,1.383,0.29,0.181,0.06
26,0.622,1.142,0.31,0.18,1.172
539,21.722,24.948,4.428,2.265,20.95
2533,125.863,107.316,23.164,7.976,25.609
1795,96.737,78.171,16.732,5.62,11.042
892,57.721,39.376,7.804,2.725,2.595
236,12.284,10.901,1.904,0.821,0.541
51,2.304,2.585,0.582,0.231,0.14
8,0.381,0.411,0.161,0.11,0.05
14,0.28,0.762,0.21,0.151,0.631
282,10.29,14.128,2.284,0.721,12.624
2866,133.988,131.433,24.799,7.435,28.255
1852,98.269,83.881,15.901,4.269,7.925
820,43.384,38.715,6.612,1.603,1.393
88,3.867,4.197,0.821,0.201,0.13
23,0.541,1.062,0.291,0.12,1.012
570,21.942,25.669,4.559,1.754,25.599
2661,131.584,112.377,22.965,6.732,27.923
1912,101.976,82.419,16.411,4.729,10.561
950,52.481,43.584,7.885,2.254,2.154
189,8.646,9.187,1.583,0.611,0.2
19,0.541,0.961,0.26,0.13,0.982
440,15.901,20.119,3.457,1.483,20.039
2669,125.582,113.939,23.055,6.452,26.081
1619,88.531,70.756,13.937,4.148,7.034
634,34.917,28.254,5.04,1.744,1.072
52,2.535,2.645,0.521,0.15,0.08
17,0.42,0.791,0.25,0.12,0.902
317,12.153,13.126,2.515,0.661,14.478
1806,96.086,72.37,15.54,3.567,25.99
1173,69.624,46.86,9.939,2.385,7.485
441,27.674,19.468,3.467,0.902,0.851
36,2.325,1.543,0.371,0.15,0.06
26,0.682,1.322,0.301,0.13,1.213
645,25.198,31.21,5.06,2.044,22.744
2561,126.173,120.773,22.183,6.824,27.594
1799,101.866,84.833,16.722,4.839,9.128
771,43.313,37.172,6.632,2.374,1.994
153,8.406,7.003,1.333,0.761,0.281
12,0.501,0.932,0.17,0.121,0.04
26,0.651,1.223,0.3,0.13,1.202
561,22.604,25.269,4.559,2.003,18.666
2638,128.197,109.521,24.237,9.077,23.836
1848,98.811,86.396,17.214,6.121,10.561
990,53.874,43.815,8.897,3.257,3.126
285,14.969,13.226,2.325,1.363,0.581
53,2.084,2.275,0.591,0.25,0.08
26,0.641,1.242,0.301,0.14,1.132
615,23.435,28.605,5.04,1.933,18.686
2903,138.767,127.005,25.088,7.033,26.742
2122,108.068,91.035,18.336,5.26,9.849
1061,54.305,47.502,8.847,2.595,4.528
496,25.259,21.912,3.898,1.212,0.581
27,0.931,1.193,0.35,0.13,0.06
29,0.762,1.343,0.31,0.13,1.222
647,26.231,28.746,5.099,2.445,25.289
2732,136.503,113.96,23.555,7.905,30.458
2272,116.614,96.726,19.627,6.603,12.925
1417,74.554,60.938,12.093,4.038,5.12
599,28.976,25.859,4.78,2.164,1.733
220,9.649,9.909,1.853,0.691,0.501
53,1.924,2.505,0.571,0.23,0.081
24,0.701,1.072,0.251,0.11,1.092
486,19.608,21.632,3.888,1.333,20.34
2387,117.977,96.947,20.66,6.011,21.993
1714,90.785,69.954,14.729,4.539,9.809
997,53.072,42.722,8.326,3.206,3.106
300,15.059,13.857,2.435,0.871,0.781
99,4.429,4.619,0.972,0.4,0.121
14,0.351,0.651,0.18,0.13,0.692
286,10.941,12.765,2.324,0.872,14.658
2354,121.274,98.65,20.319,6.692,29.678
2133,116.905,88.42,19.718,6.553,18.926
1268,75.185,54.154,11.903,3.728,6.522
597,33.846,26.852,4.859,1.733,1.773
172,8.285,8.115,1.433,0.631,0.301
10,0.541,0.481,0.211,0.1,0.04
22,0.511,1.012,0.271,0.16,1.112
372,15.7,17.504,2.996,1.313,18.927
1103,72.67,46.58,10.08,3.747,12.825
279,26.281,12.083,2.254,1.272,0.511
1,0.481,0.141,0.14,0.04,0.03
22,0.49,1.312,0.271,0.13,1.062
371,15.651,15.69,2.986,1.022,17.033
1617,91.486,71.378,15.229,3.427,19.116
832,55.136,34.166,7.184,1.693,1.723
80,5.08,3.387,0.751,0.181,0.1
16,0.361,0.842,0.19,0.391,0.762
363,13.435,16.181,2.956,1.272,15.21
2622,129.52,111.806,22.704,8.596,24.117
2260,116.395,93.17,19.507,8.337,16.862
1485,80.866,61.939,12.825,4.96,6.122
588,32.222,25.149,4.569,1.973,1.383
68,3.998,3.457,0.641,0.251,0.09
20,0.42,0.902,0.231,0.05,1.022
431,16.582,18.796,3.457,1.042,22.053
2615,127.866,109.401,23.866,5.771,34.337
2031,108.769,87.268,18.807,4.268,15.51
1356,76.778,61.468,12.655,3.578,3.908
340,17.654,16.522,2.786,0.691,0.552
25,1.132,1.182,0.321,0.06,0.05
29,0.742,1.202,0.321,0.06,1.292
561,23.706,22.533,4.529,0.992,24.467
1356,79.884,52.341,12.774,2.435,12.064
555,37.231,23.916,4.479,0.922,1.473
35,2.895,1.483,0.421,0.14,0.06
26,0.551,1.203,0.3,0.131,1.122
583,23.124,26.2,4.82,1.873,24.748
2666,128.418,111.776,24.467,7.805,25.48
1991,106.275,83.441,18.406,5.33,10.701
783,43.794,35.137,6.744,2.174,1.533
86,4.268,3.947,0.802,0.33,0.101
16,0.421,0.751,0.19,0.05,0.731
318,12.073,13.626,2.585,0.542,14.759
2449,122.326,102.197,22.704,4.218,25.228
1867,100.353,81.326,17.604,3.857,8.306
765,40.188,33.665,6.783,1.844,1.403
68,3.577,3.156,0.671,0.57,0.09
32,0.811,1.443,0.321,0.15,1.503
650,26.832,29.818,5.52,2.956,21.672
2469,123.879,105.293,22.583,8.657,27.012
1747,95.344,75.225,16.512,6.152,5.851
550,29.778,23.816,4.499,2.605,1.002
81,3.406,4.088,0.841,0.331,0.231
19,0.671,0.892,0.28,0.14,0.05
27,0.651,1.262,0.311,0.13,1.203
512,21.631,21.973,4.108,1.102,19.809
1736,97.868,68.883,16.451,3.888,15.26
919,57.13,37.473,8.307,1.783,3.868
197,13.245,8.266,1.643,0.291,0.49
23,1.272,0.912,0.311,0.05,0.14
2,0.291,0.16,0.191,0.04,0.03
21,0.521,0.972,0.26,0.131,1.012
437,17.243,19.658,3.537,1.162,16.561
2557,126.404,105.664,23.465,7.154,23.385
1747,96.797,75.506,16.552,4.799,8.296
806,43.404,35.94,6.963,2.736,1.513
94,4.328,4.399,0.872,0.39,0.25
17,0.851,0.792,0.3,0.121,0.05
20,0.501,0.962,0.321,0.13,0.962
360,14.638,16.221,2.905,0.941,14.959
2275,112.417,104.491,20.88,4.85,21.01
1426,79.543,64.555,13.376,2.975,5.21
325,18.706,14.799,2.605,0.581,0.451
14,0.511,0.661,0.221,0.15,0.04
24,0.501,1.053,0.251,0.13,1.093
545,21.451,24.107,4.318,1.694,25.839
2702,129.369,110.272,24.097,7.384,27.543
1965,104.431,81.267,16.963,5.31,13.887
1216,67.971,51.901,10.27,3.377,3.246
282,14.027,13.015,2.274,0.841,0.772
94,4.258,4.529,0.842,0.26,0.13
27,0.761,1.333,0.341,0.15,1.232
495,21.963,24.908,3.958,1.723,20.149
1841,101.886,87.519,15.831,6.643,17.543
1041,64.023,48.224,9.458,3.868,3.106
290,14.297,13.996,2.344,1.383,0.711
59,2.766,2.916,0.591,0.27,0.18
19,0.591,0.902,0.28,0.14,0.05
25,0.601,1.142,0.271,0.15,1.143
484,21.201,23.385,3.918,2.024,22.243
2144,110.934,95.735,19.688,6.482,16.492
1135,62.461,52.211,10.38,3.938,3.306
323,14.989,15.279,2.675,1.443,0.641
61,2.304,3.086,0.651,0.271,0.19
6,0.3,0.421,0.161,0.151,0.04
27,0.621,1.263,0.311,0.32,1.253
598,23.465,27.152,4.919,2.414,22.173
2759,138.226,117.838,25.288,9.469,25.79
1899,104.451,80.244,16.371,6.483,13.967
1078,65.707,45.478,9.007,3.657,4.799
354,21.561,15.66,2.915,1.123,0.341
18,0.481,0.792,0.24,0.14,0.781
415,16.592,19.417,3.357,1.392,21.091
2471,123.949,103.319,21.351,7.053,31.801
1232,73.331,52.712,10.4,3.586,8.637
496,32.322,22.163,3.867,1.183,1.893
92,5.812,3.887,0.851,0.341,0.341
28,1.373,1.282,0.301,0.13,0.05
18,0.471,1.112,0.231,0.13,0.922
327,12.604,15.09,2.645,1.042,14.217
2368,119.481,96.857,21.813,7.063,22.203
1492,80.746,64.785,13.977,4.66,7.695
799,41.189,36.28,6.914,2.665,1.824
192,8.406,8.887,1.583,0.621,0.421
35,1.332,1.863,0.381,0.15,0.071
20,0.451,0.611,0.23,0.06,0.982
485,18.276,20.84,3.868,1.383,20.42
2626,127.245,108.489,24.197,6.933,21.642
1871,97.128,77.67,16.151,5.38,11.953
1023,56.739,43.183,8.476,3.126,3.938
299,16.602,12.615,2.425,0.941,0.291
27,0.571,1.262,0.31,0.12,1.242
559,22.363,24.507,4.388,1.493,16.071
2329,115.643,93.29,20.179,5.942,24.418
1748,95.564,69.894,14.999,3.387,11.011
952,54.004,39.556,7.825,2.135,3.406
267,15.119,11.763,2.205,0.481,0.711
58,2.545,2.385,0.591,0.211,0.081
27,0.721,1.433,0.321,0.44,1.252
625,25.118,28.866,4.98,1.132,24.166
2439,120.783,109.721,21.111,5.631,17.464
1640,84.372,75.385,14.038,4.649,4.989
697,33.304,33.845,5.641,2.175,1.373
97,4.178,4.468,0.911,0.461,0.251
6,0.291,0.421,0.201,0.12,0.04
22,0.531,0.982,0.261,0.06,1.032
477,23.996,21.241,3.757,1.513,19.227
2366,118.859,99.141,21.832,5.952,15.97
1397,75.495,59.935,13.196,3.376,4.378
464,23.015,20.319,3.737,1.443,1.293
134,6.062,6.122,1.212,0.411,0.15
31,0.751,1.443,0.361,0.16,1.383
697,27.853,32.703,5.952,2.556,25.089
2859,139.78,128.968,26.221,8.045,28.354
2148,113.75,97.097,19.839,6.292,12.684
1109,61.9,52.902,9.248,3.657,3.998
338,17.073,16.912,2.755,1.422,0.702
49,2.224,2.515,0.531,0.221,0.301
17,0.792,0.872,0.3,0.13,0.05
29,0.792,1.303,0.32,0.181,1.372
680,26.771,29.096,5.36,2.294,26.151
2814,133.407,114.942,24.417,7.715,30.649
2236,114.21,96.215,19.327,5.621,13.255
1225,63.733,54.966,11.492,3.407,3.767
458,21.331,21.231,3.677,1.603,0.561
36,1.243,1.633,0.381,0.15,0.381
78,2.926,3.466,0.771,0.251,0.1
26,0.581,1.162,0.301,0.13,1.232
483,19.367,21.742,3.938,1.483,20.57
2083,109.24,86.196,19.478,5.27,28.225
1397,83.951,59.284,12.995,3.226,12.404
894,52.501,38.283,7.876,1.954,2.926
274,13.867,11.923,2.255,0.721,0.511
32,1.273,1.433,0.351,0.121,0.06
27,0.581,1.183,0.37,0.161,1.242
625,23.596,28.655,5.15,2.345,27.343
2876,136.673,117.987,24.808,7.745,28.595
2016,108.128,85.775,17.404,4.979,10.109
885,48.584,38.905,7.184,2.846,2.234
193,8.978,8.586,1.664,0.571,0.301
20,0.661,1.212,0.241,0.11,0.05
18,0.501,0.822,0.241,0.061,0.801
433,16.011,19.718,3.466,1.222,15.34
2759,130.421,118.819,23.846,5.731,27.694
1945,100.503,81.286,18.135,4.448,10.12
886,46.81,38.774,7.895,2.394,2.365
192,9.979,8.797,1.593,0.501,0.33
10,0.511,0.511,0.19,0.05,0.031
32,0.732,1.462,0.331,0.14,1.483
634,26.542,27.984,5.201,2.144,23.585
2049,104.381,83.852,19.097,5.1,13.977
1428,73.772,60.948,13.346,4.248,4.309
468,23.896,20.861,3.717,1.473,1.522
196,9.137,8.747,1.583,0.541,0.371
19,0.911,0.871,0.301,0.06,0.18
13,0.45,0.641,0.2,0.131,0.05
32,1.132,1.733,0.311,0.14,1.543
710,28.696,32.443,6.061,1.944,20.45
2743,133.908,114.991,25.178,7.194,28.194
2367,120.953,101.736,21.621,6.722,20.439
1929,102.427,84.563,17.905,6.673,8.176
837,42.241,37.192,7.174,2.425,1.954
238,10.981,11.192,1.974,0.891,0.351
15,0.541,0.762,0.25,0.131,0.04
22,0.521,1.172,0.281,0.13,0.972
377,15.67,16.291,3.016,1.944,19.538
1495,88.671,58.603,14.017,3.197,14.868
564,41.13,23.375,4.689,0.991,1.463
52,3.557,2.264,0.491,0.15,0.16
4,0.29,0.291,0.14,0.04,0.03
31,0.631,1.463,0.341,0.341,1.333
683,26.882,30.519,5.751,2.224,27.974
2524,126.694,105.293,23.215,7.955,19.438
1403,75.276,60.747,13.156,5.32,4.669
376,19.558,16.863,2.986,1.302,0.782
57,2.485,2.806,0.632,0.24,0.08
29,0.701,1.323,0.32,0.17,1.162
610,24.397,27.733,4.96,2.074,25.469
2450,122.757,103.44,22.683,7.955,23.505
1469,83.1,62.841,13.987,4.378,5.16
381,22.924,16.451,3.055,1.523,0.522
21,0.932,1.002,0.3,0.131,0.04
19,0.531,1.132,0.271,0.131,0.952
369,14.327,16.361,2.956,1.193,15.59
2141,110.433,87.209,19.799,6.252,19.788
1182,74.324,50.217,11.131,3.307,4.919
366,21.131,15.77,2.906,1.222,1.022
54,3.397,2.365,0.531,0.25,0.07
25,0.571,1.603,0.331,0.401,1.192
604,23.094,28.635,5.039,2.596,21.872
2651,130.602,117.196,24.438,8.777,20.619
1880,99.603,83.801,17.333,6.252,8.426
924,47.812,42.743,8.136,3.617,1.733
122,5.771,5.49,1.082,0.492,0.131
20,0.471,0.902,0.24,0.121,0.952
385,14.989,17.043,3.146,0.892,18.856
2253,113.488,92.288,20.76,5.38,25.098
1772,93.921,73.692,16.462,4.127,13.375
1093,63.201,45.979,10.039,3.076,4.479
342,18.756,15.751,2.765,0.912,0.331
26,0.571,1.353,0.301,0.06,1.243
584,22.914,25.54,4.739,1.302,20.029
2715,131.013,112.326,24.908,6.353,24.918
2001,106.896,84.183,18.656,5.24,11.492
1012,56.549,44.215,9.198,2.244,2.465
229,10.671,10.1,1.893,0.982,0.321
16,0.611,0.731,0.26,0.121,0.05
18,0.45,0.802,0.241,0.14,0.912
409,15.429,18.897,3.266,1.373,18.335
2645,127.276,110.403,24.317,7.314,20.44
1737,91.066,74.213,16.432,5.34,8.266
707,38.545,31.14,6.112,2.054,2.054
203,9.168,9.308,1.694,0.782,0.371
14,0.541,0.661,0.19,0.11,0.04
29,0.571,1.603,0.36,0.131,1.303
591,23.766,25.77,4.819,1.863,17.354
1823,100.143,74.212,16.922,4.619,15.43
804,48.995,34.787,6.914,2.154,2.144
174,9.569,8.175,1.472,0.532,0.26
18,0.531,0.852,0.261,0.13,0.04
25,0.642,1.172,0.331,0.15,1.153
507,20.72,23.836,4.058,1.793,18.105
2770,133.498,119.301,25.48,7.544,30.679
2302,128.147,98.19,21.17,6.091,15.329
1536,83.692,68.161,14.348,4.569,5.711
497,26.061,22.724,3.968,1.563,0.932
55,2.946,2.495,0.591,0.26,0.22
17,0.601,1.062,0.27,0.13,0.04
23,0.581,1.192,0.291,0.17,1.112
422,17.343,18.296,3.366,1.553,20.41
1773,97.488,73.822,16.481,5.921,19.948
1008,62.4,42.422,9.018,3.446,3.036
194,11.012,8.677,1.663,0.691,0.401
27,0.982,1.313,0.321,0.18,0.06
29,0.581,1.552,0.32,0.12,1.262
492,20.369,22.985,3.897,1.673,22.453
2257,114.17,97.287,20.83,5.631,22.974
1623,90.915,71.528,15.039,4.339,10.16
909,52.582,41.831,7.945,2.445,3.477
281,16.081,13.676,2.254,0.802,0.601
38,1.713,2.024,0.43,0.24,0.2
19,0.691,0.912,0.261,0.13,0.05
16,0.421,0.702,0.19,0.131,0.701
316,12.234,14.198,2.576,0.852,14.458
2207,116.184,90.394,20.61,5.791,20.259
1193,71.127,50.558,11.111,3.267,3.697
310,16.432,13.726,2.516,1.102,0.491
25,1.182,1.102,0.281,0.05,0.05
25,0.651,1.092,0.241,0.13,1.082
557,22.083,25.068,4.458,1.984,18.836
2669,131.454,110.222,24.267,7.024,25.489
1741,96.366,74.193,16.111,4.79,7.795
798,43.354,35.458,6.904,2.484,1.272
45,2.585,2.004,0.491,0.151,0.08
23,0.521,1.042,0.361,0.13,1.112
514,19.638,23.576,4.048,2.164,18.386
2837,134.178,118.959,25.839,6.894,29.587
2228,114.761,91.105,20.639,5.531,15.871
1255,72.339,52.461,11.622,3.126,4.208
306,17.814,14.168,2.485,0.781,0.311
20,0.541,0.962,0.231,0.13,0.972
349,14.067,15.12,3.036,1.412,16.242
1807,96.315,73.602,16.963,4.008,16.431
975,71.989,39.666,8.817,2.545,5.72
373,23.114,15.43,3.036,0.952,1.703
126,6.944,5.821,1.082,0.681,0.26
10,0.441,0.47,0.18,0.04,0.04
31,0.61,1.412,0.37,0.121,1.363
626,26.431,27.823,5.18,2.014,24.768
2530,128.197,103.059,21.832,5.26,27.453
1804,98.721,75.636,15.55,3.817,9.839
832,46.72,36.12,6.773,1.733,2.275
157,7.965,6.823,1.623,0.321,0.441
41,1.633,1.734,0.421,0.08,0.07
20,0.461,0.891,0.231,0.12,0.892
362,15.199,15.76,2.946,1.202,14.508
1999,105.534,82.56,17.263,4.519,19.758
1053,64.625,44.185,9.568,2.465,5.53
339,21.751,15.57,2.815,0.821,0.481
13,0.822,0.621,0.211,0.07,0.04
19,0.461,0.841,0.251,0.341,0.881
383,15.27,17.484,3.066,1.182,18.085
2407,120.302,102.548,22.022,7.144,20.149
1353,76.097,58.613,12.685,4.438,5.03
370,21.612,16.953,2.966,1.593,0.751
51,2.384,2.896,0.571,0.22,0.19
17,0.581,0.802,0.261,0.141,0.05
15,0.33,0.722,0.19,0.131,0.712
293,11.352,13.526,2.345,1.202,13.707
2231,113.298,94.102,20.841,6.242,29.387
1270,79.102,53.874,11.793,3.536,12.854
777,48.974,34.848,6.282,2.064,3.226
287,15.61,13.035,2.315,0.721,0.722
51,2.004,2.315,0.531,0.151,0.151
13,0.521,0.621,0.191,0.12,0.13
15,0.471,0.732,0.2,0.141,0.04
17,0.431,0.781,0.22,0.12,0.912
340,13.536,15.9,2.696,1.173,19.077
2452,124.951,104.722,21.141,5.842,36.471
1945,106.004,87.819,16.802,4.899,20.771
1154,72.038,54.726,10.54,3.156,7.274
498,29.116,24.497,3.928,1.463,0.982
84,3.617,4.218,0.772,0.271,0.211
9,0.331,0.481,0.16,0.04,0.03
17,0.401,0.852,0.24,0.051,0.842
390,14.458,18.356,3.196,0.982,19.077
2798,134.148,126.324,25.429,7.314,28.515
2070,107.237,96.967,19.127,11.882,12.033
1099,56.399,50.718,10.1,4.138,4.408
360,18.906,17.223,2.856,1.503,0.892
68,3.176,3.056,0.661,0.28,0.301
25,1.082,1.152,0.31,0.15,0.049
29,0.701,1.193,0.33,0.06,1.282
611,25.239,26.852,5.07,1.813,24.848
2374,119.481,95.685,20.519,4.208,22.864
1542,85.425,62.27,13.235,3.327,6.742
575,31.841,24.758,4.569,1.613,0.882
32,1.694,1.703,0.34,0.06,0.06
26,0.591,1.232,0.301,0.14,1.223
525,20.9,23.385,4.269,1.783,21.271
1980,107.908,82.349,17.113,4.799,16.362
732,48.133,31.341,5.851,1.683,2.084
105,6.362,5.07,0.982,0.211,0.121
18,0.451,0.812,0.24,0.131,0.822
371,14.528,16.692,2.996,1.753,18.035
2370,121.915,96.747,21.813,6.512,32.413
1624,91.055,67.861,15.22,4.689,14.729
929,54.816,40.789,8.216,2.324,4.248
300,17.313,14.228,2.405,0.912,0.752
29,1.603,1.303,0.32,0.13,0.06
16,0.431,0.711,0.19,0.05,0.751
381,14.709,17.414,3.026,0.872,17.284
2686,131.233,112.226,24.517,6.463,26.311
1999,106.034,83.21,17.244,4.369,11.693
1203,62.46,52.481,10.23,3.156,3.146
286,14.107,12.925,2.304,0.682,0.931
132,6.022,6.181,1.183,0.33,0.271
21,0.681,0.962,0.271,0.12,0.05
32,0.832,1.723,0.34,0.05,1.493
721,28.916,31.19,5.881,1.703,18.556
2628,130.392,103.059,22.804,4.709,24.187
1806,97.308,72.41,16.893,3.777,8.767
691,38.124,29.797,5.822,1.823,1.483
77,4.048,3.377,0.741,0.251,0.15
9,0.381,0.451,0.16,0.111,0.03
30,0.681,1.663,0.341,0.13,1.293
647,25.55,27.734,5.4,1.984,25.399
2521,123.939,103.209,22.994,5.952,22.143
1908,102.768,85.746,17.665,4.548,10.7
1027,56.079,45.127,9.188,3.437,2.806
286,13.326,13.386,2.335,0.962,0.631
44,1.703,2.394,0.451,0.341,0.07
32,0.661,1.293,0.3,0.121,1.372
615,24.919,26.341,5.07,1.834,21.392
2278,114.48,92.729,19.798,4.198,21.552
1735,93.731,70.716,14.978,3.336,8.546
974,48.042,41.85,8.115,2.345,2.555
315,14.308,13.296,2.565,1.012,0.471
31,1.232,1.393,0.451,0.14,0.06
29,0.631,1.333,0.31,0.151,1.212
492,20.399,22.263,3.867,1.513,20.119
1845,93.31,76.657,15.91,5.301,17.193
1256,70.666,53.504,11.672,3.547,6.703
443,25.499,19.618,3.537,1.743,0.822
31,1.733,1.393,0.321,0.451,0.061
17,0.431,0.892,0.22,0.121,0.842
279,11.322,12.825,2.315,0.802,13.987
2192,111.565,90.364,20.139,6.152,26.561
1360,79.393,56.919,12.675,3.296,10.791
830,47.472,35.779,7.124,1.994,2.104
170,8.296,7.595,1.453,0.421,0.19
29,0.641,1.423,0.341,0.06,1.262
521,21.602,23.005,4.158,1.363,21.221
1839,97.127,75.946,17.654,4.309,10.871
769,43.133,33.364,6.573,1.613,2.174
174,8.687,7.815,1.463,0.391,0.411
25,1.152,1.133,0.3,0.12,0.05
29,0.572,1.262,0.311,0.14,1.333
618,25.128,26.652,5.06,2.134,27.754
2391,122.746,97.939,22.032,7.425,20.509
1162,69.675,50.748,10.821,3.988,4.689
325,18.716,15.239,2.625,1.022,0.702
35,1.783,1.763,0.471,0.22,0.161
5,0.29,0.29,0.15,0.111,0.03
21,0.471,1.012,0.28,0.121,1.052
262,11.572,11.912,2.115,1.052,14.017
715,53.874,37.613,6.101,2.095,8.656
156,16.472,7.163,1.343,0.351,0.28
3,0.3,0.231,0.16,0.04,0.03
25,0.531,1.092,0.291,0.13,1.182
395,17.664,17.784,3.216,1.082,20.119
1322,80.144,53.794,12.414,3.546,16.351
733,48.664,31.761,6.192,2.435,2.384
129,8.005,6.062,1.162,0.411,0.22
5,0.381,0.281,0.14,0.04,0.031
18,0.481,0.932,0.241,0.15,0.851
321,13.475,17.444,2.545,1.292,15.77
1935,103.469,95.264,17.894,5.491,23.265
1472,84.292,79.062,13.847,5.29,12.364
803,50.187,40.829,6.963,2.805,4.027
278,16.903,14.158,2.284,1.092,0.812
38,2.164,2.104,0.44,0.19,0.19
9,0.381,0.491,0.17,0.16,0.04
30,0.792,1.323,0.31,0.22,1.333
657,26.952,30.509,5.49,2.044,27.544
2496,124.861,107.267,23.175,6.572,21.21
1585,85.775,71.979,15.149,4.328,5.33
604,29.877,27.563,5.07,2.124,1.343
97,4.048,5.18,0.902,0.371,0.201
15,0.461,0.731,0.22,0.05,0.04
30,0.771,1.353,0.351,0.12,1.323
553,23.465,24.227,4.599,1.473,20.6
2070,108.679,84.142,19.348,4.057,25.629
1491,88.771,61.208,14.007,2.665,13.546
838,50.768,35.228,7.294,2.214,3.848
226,14.738,9.619,2.014,0.531,0.982
82,4.419,3.587,0.741,0.191,0.31
27,1.283,1.473,0.33,0.07,0.06
24,0.511,1.283,0.26,0.14,1.042
474,19.988,19.909,3.787,1.784,23.194
1926,106.215,79.283,17.775,4.979,16.372
1058,63.312,45.537,9.668,3.277,3.697
276,14.748,12.904,2.204,1.052,0.411
24,0.711,1.143,0.26,0.16,0.049
27,0.631,1.162,0.311,0.06,1.293
551,22.433,23.466,4.448,1.473,22.674
2355,119.08,94.603,21.652,4.589,22.203
1558,85.525,63.943,14.839,3.346,8.056
617,35.909,26.751,5.14,1.723,1.472
102,5.23,4.458,0.922,0.34,0.23
9,0.771,0.401,0.181,0.05,0.03
32,0.701,1.283,0.33,0.061,1.393
689,27.464,28.214,6.022,1.252,21.27
2285,114.702,91.557,21.051,4.119,23.356
1677,91.737,68.372,15.881,2.845,11.162
934,53.072,39.776,8.606,1.693,3.326
234,12.604,10.43,1.964,0.561,0.381
16,0.501,0.761,0.211,0.12,0.04
24,0.591,1.113,0.251,0.15,1.143
494,19.457,24.146,3.908,2.244,20.229
2544,127.435,115.753,23.365,8.747,28.906
2099,109.361,96.856,30.188,6.863,14.888
1370,72.69,62.48,12.885,4.699,5.09
558,28.946,26.391,4.419,2.415,1.022
62,2.655,2.956,0.601,0.271,0.08
25,0.621,1.153,0.3,0.141,1.172
529,20.74,23.926,4.239,2.044,22.373
3001,141.964,126.023,27.523,6.974,25.77
2304,116.324,97.558,21.311,5.611,12.123
1262,63.242,54.445,11.793,2.965,3.387
401,18.376,17.884,3.216,1.262,0.772
74,2.645,3.587,0.722,0.251,0.101
31,0.872,1.433,0.33,0.17,1.323
704,27.604,31.681,5.902,2.545,22.323
2432,120.973,102.648,22.323,6.853,19.878
1630,91.847,69.715,15.239,4.99,4.338
475,24.076,21.492,3.747,1.583,1.152
135,6.433,6.523,1.182,0.391,0.291
24,1.042,1.102,0.281,0.131,0.05
29,0.691,1.532,0.32,0.06,1.303
647,26.04,28.725,5.42,1.433,26.141
2692,134.459,109.2,24.548,5.971,23.456
1858,98.339,77.279,17.363,3.747,7.855
887,44.486,39.396,7.846,1.793,2.795
343,15.851,15.91,2.796,0.911,0.792
81,3.327,3.537,0.771,0.191,0.18
23,0.712,1.412,0.291,0.06,0.05
26,0.591,1.323,0.29,0.16,1.212
533,22.123,27.363,4.258,2.385,20.7
2390,119.49,118.348,22.053,8.025,25.399
1793,97.477,87.398,16.652,6.352,17.113
1425,79.804,64.665,13.867,5.501,15.089
728,49.736,32.252,6.152,2.575,1.954
117,7.324,5.391,1.042,0.621,0.19
10,0.471,0.49,0.2,0.14,0.04
17,0.431,0.822,0.25,0.131,0.901
375,14.318,17.404,3.016,1.894,18.215
2483,123.538,102.969,22.773,7.023,19.318
1606,81.777,68.492,14.959,4.098,11.422
594,28.795,26.461,4.829,1.433,1.193
85,4.117,4.248,0.792,0.171,0.421
37,1.422,1.623,0.411,0.141,0.06
27,0.622,1.512,0.32,0.141,1.163
540,22.083,23.365,4.238,2.385,22.764
2072,107.597,84.002,20.6,5.44,16.452
1229,76.187,50.066,11.692,3.267,4.519
309,19.318,13.105,2.515,0.652,0.542
